Customer_ID,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
18070,1,23,Accountant,46783.08,4058.59,3,7,20,7,23,11.0,1558.33,28.993807981978588,159.0,Yes,236.3197006260011,244.38603790454343,High_spent_Small_value_payments,185.1532614694556,Standard
27344,1,15,Writer,8027.195,560.9329166666666,10,5,20,2,30,24.0,1720.19,35.91500636580386,113.0,Yes,8.961406105567454,18.53697532566334,High_spent_Medium_value_payments,278.5949102354358,Poor
29818,1,31,Manager,88072.59,4199.465763386277,3,5,5,4,29,17.0,1060.69,26.491106390266,219.0,Yes,259.432393335221,185.1479119908561,High_spent_Medium_value_payments,556.5579446739231,Standard
13597,1,40,Musician,146771.72,12197.976666666667,5,4,19,2,10,9.0,48.79,35.833113072910024,351.0,NM,194.96003355240032,561.4885197085613,Low_spent_Large_value_payments,733.3491134057052,Standard
4812,1,29,other,20521.36,1721.1133333333337,9,7,17,3,23,9.0,1896.78,33.43794597867056,123.0,Yes,42.15204181287907,10000.0,Low_spent_Small_value_payments,346.9131608233744,Standard
38500,1,19,Manager,15197.25,979.4375,7,6,20,-100,16,20.0,3323.17,29.891220442558268,55.0,Yes,89.07717529271261,36.484546859116655,High_spent_Medium_value_payments,222.38202784817076,Poor
36489,1,32,Accountant,32763.42,4199.465763386277,4,3,1,3,5,11.0,284.34,31.06917135147977,256.0,No,53.77655109087889,319.1747592561462,Low_spent_Small_value_payments,198.9771896529749,Good
44968,1,20,Teacher,16832.68,1516.7233333333334,5,4,11,1,6,5.0,516.43,25.13638730448017,309.0,No,10.592721894069614,104.1508229741658,Low_spent_Small_value_payments,296.9287884650979,Standard
9829,1,35,Accountant,65000.73,5588.7275,7,4,18,3,6,14.0,1346.77,38.38814223204723,344.0,Yes,151.8025374221666,273.74071854923324,Low_spent_Large_value_payments,403.32949402860015,Standard
2125,1,6381,Media_Manager,33929.89,4199.465763386277,3,5,17,4,22,10.0,1219.04,25.811726327272407,291.0,No,89.77963301948125,140.2605040212298,Low_spent_Large_value_payments,304.9089462926223,Standard
24367,1,18,Scientist,18083.015,1780.9179166666663,0,5,6,1,7,4.0,796.31,32.588151047439425,329.0,No,8.350875465140536,74.92864679157381,High_spent_Medium_value_payments,344.8122694099523,Good
25801,1,27,Architect,68487.03,5867.2525,8,4,238,7,18,19.0,428.4,38.51778092901275,225.0,Yes,208.09228807867248,375.9500333518602,Low_spent_Medium_value_payments,282.6829285694672,Standard
6346,1,4824,Engineer,79716.94,6372.078333333334,0,4,6,1,15,7.0,1248.42,28.0663390935678,233.0,No,57.20732166284538,107.61437209144955,High_spent_Large_value_payments,712.3861395790384,Standard
28765,1,23,other,44438.41,3974.200833333334,3,2,10,1,11,2.0,835.14,34.860364566950025,363.0,No,32.458984488919874,211.67591445376948,High_spent_Small_value_payments,413.285184390644,Good
33021,1,36,Developer,41509.62,3413.135,7,8,23,6,33,20.0,2435.57,27.79344889499981,193.0,NM,156.06564783890218,61.8644229072209,High_spent_Medium_value_payments,373.3834292538769,Standard
13369,1,48,Doctor,29112.32,2333.026666666666,2,1,6,2,-1,4.0,1263.31,23.11102157599069,248.0,No,28.037409483288823,209.08799037657903,Low_spent_Medium_value_payments,276.17726680679885,Good
36792,1,34,Journalist,9916.865,1073.4054166666665,8,7,34,4,19,25.0,1968.73,38.07197631638492,70.0,Yes,18.53067554558929,39.7537167238419,High_spent_Small_value_payments,309.05614939723546,Poor
40534,1,24,Musician,28195.29,4199.465763386277,3,4,11,3,14,5.0,1281.29,28.231742505213,289.0,No,37.93316698212292,101.8182490495258,Low_spent_Medium_value_payments,355.7093339683513,Good
17968,1,42,Scientist,29086.41,2236.8675,4,7,13,1,7,7.0,1394.56,39.94095341959244,313.0,Yes,15.519659916164308,10000.0,High_spent_Small_value_payments,413.2690610034084,Standard
44203,1,48,Engineer,84114.6,6873.55,8,7,16,3,26,20.0,779.09,27.099034398500425,195.0,NM,156.53144197503752,401.936233581992,Low_spent_Small_value_payments,418.8873244429707,Standard
34475,1,55,Mechanic,107677.98,4199.465763386277,3,4,12,2,11,7.0,877.65,30.49919253079137,302.0,No,99.7907942147834,85.31355484987449,High_spent_Large_value_payments,940.512150935342,Standard
42249,1,27,Engineer,130210.2,10971.85,7,4,5,1,18,9.0,61.98,36.25737976164434,267.0,Yes,68.89613596665514,265.53103354063114,High_spent_Large_value_payments,1002.757830492714,Standard
27341,1,17,Accountant,80692.28,6856.356666666668,7,6,15,5,41,21.0,2707.04,34.11626377590625,118.0,Yes,285.0286813724153,45.06336786123208,High_spent_Large_value_payments,595.5436174330192,Poor
26751,1,45,Accountant,10482.625,912.5520833333336,3,4,12,7,4,11.0,144.95,24.82800114794444,164.0,Yes,61.00202532705736,42.6837181817294,Low_spent_Small_value_payments,277.56946482454657,Standard
25610,1,32,other,10344.865,969.0720833333336,10,8,22,3,63,19.0,2528.61,29.54346181153053,122.0,Yes,14.493806770729725,42.59586898209972,Low_spent_Medium_value_payments,319.8175325805039,Poor
11494,1,30,Mechanic,143570.8,12000.233333333332,1,4,5,2,22,2.0,1331.5,40.901805560772814,383.0,No,123.31105609057316,585.2169537651266,Low_spent_Large_value_payments,761.4953234776335,Standard
22916,1,27,Engineer,59992.12,5265.343333333333,6,9,22,8,22,16.0,2600.85,30.43581370045389,74.0,Yes,349.33072313952937,141.38230138953134,High_spent_Medium_value_payments,285.82130880427263,Poor
15881,1,32,Journalist,7184.235,848.68625,6,8,31,7,48,25.0,2331.6,33.235178696753806,203.0,Yes,33.17812636641022,97.64334306525392,Low_spent_Small_value_payments,244.04715556833585,Poor
16226,1,36,Architect,77594.48,6637.206666666666,10,10,29,4,27,14.0,1360.54,28.23170367757444,153.0,NM,138.83440212177842,142.68640406234272,High_spent_Large_value_payments,622.1998604825454,Poor
32738,1,35,Developer,84604.8,6899.4000000000015,4,5,14,2,3,10.0,756.43,40.348577286887625,297.0,Yes,80.24070813024305,76.44610153630144,High_spent_Medium_value_payments,783.2531903334557,Standard
32556,1,50,Developer,26596.91,2350.409166666667,6,7,13,3,26,11.0,841.28,27.335576551264428,237.0,Yes,48.64067964960226,316.2941941206676,Low_spent_Small_value_payments,160.1060428963969,Standard
40120,1,21,Media_Manager,73675.65,6073.6375,5,4,20,1,6,17.0,56.92,30.949100519878684,376.0,Yes,31.60653481855623,542.6801656414716,Low_spent_Medium_value_payments,313.0770495399721,Standard
8383,1,22,Developer,22380.18,1620.015,5,6,14,3,16,16.0,939.02,34.440453162529806,268.0,NM,37.91546682524572,137.75326842975255,Low_spent_Large_value_payments,256.33276474500184,Standard
27565,1,42,Scientist,12144.58,1006.0483333333332,4,5,7,3,26,7.0,1292.76,32.543776593129195,317.0,NM,23.11978446689396,71.68266982745105,Low_spent_Large_value_payments,275.8023790389883,Standard
19420,1,22,Teacher,35007.33,3158.2775,5,2,2,-100,1,12.0,733.96,40.828122409201946,383.0,No,0.0,160.66002666373066,Low_spent_Large_value_payments,425.1677233362694,Good
5572,1,37,Journalist,21093.41,1677.7841666666666,1,5,10,-100,13,7.0,694.73,31.40956446410697,321.0,NM,29.95903656698448,131.24548672023752,Low_spent_Medium_value_payments,286.5738933794446,Good
18207,1,24,Manager,31977.44,2547.7866666666664,10,9,23,7,20,22.0,2256.77,37.92150654029138,135.0,Yes,185.49104312531875,250.76222531623296,Low_spent_Small_value_payments,108.52539822511493,Poor
49800,1,38,Manager,25876.18,2293.348333333333,4,6,7,-100,5,15.0,71.54,27.741085499212986,254.0,No,37.37434970434676,46.22761423278077,High_spent_Medium_value_payments,395.7328693962057,Standard
20276,1,31,Teacher,43442.97,4199.465763386277,8,8,26,7,54,22.0,4225.97,32.695734432833646,16.0,Yes,249.96416387606945,74.0290941366639,High_spent_Medium_value_payments,300.83149198726665,Poor
33575,1,40,other,28079.86,2103.988333333333,3,3,20,3,13,19.0,577.91,34.103669420890824,254.0,No,58.48892992564783,33.211317809212254,High_spent_Medium_value_payments,368.6985855984733,Standard
7199,1,18,Writer,24922.12,2175.843333333333,8,4,5,0,25,17.0,407.79,29.7273475563589,334.0,No,0.0,26.6054466364088,High_spent_Large_value_payments,430.9788866969245,Standard
33443,1,28,Manager,44332.62,3691.385,9,8,28,3,20,24.0,2380.89,38.77469003722636,97.0,Yes,75.71692855733535,257.8496279160089,Low_spent_Medium_value_payments,315.5719435266558,Poor
10952,1,31,Engineer,26053.36,2059.113333333333,8,6,11,2,11,15.0,1339.71,34.80553682706877,283.0,Yes,39.72998292782767,80.08507804934769,Low_spent_Small_value_payments,376.096272356158,Standard
49279,1,18,Architect,42491.46,3770.955,6,10,15,3,26,18.0,1780.79,35.314283310540475,118.0,Yes,55216.0,10000.0,High_spent_Medium_value_payments,376.02732368409227,Standard
11808,1,24,Media_Manager,63847.8,5156.6500000000015,8,3,32,7,19,14.0,2440.4,38.71179728831217,71.0,NM,257.2212678940257,115.60723678994604,High_spent_Medium_value_payments,392.8364953160284,Poor
40912,1,38,Developer,140254.92,11929.910000000002,5,1,12,0,8,10.0,663.25,37.85590897723015,225.0,No,0.0,505.8336897891026,High_spent_Medium_value_payments,937.1573102108975,Good
16831,1,44,other,61990.52,4900.876666666666,10,10,25,9,18,20.0,3618.91,36.10779834825023,158.0,Yes,355.1433958713539,80.50089230053267,High_spent_Medium_value_payments,304.44337849478006,Poor
23502,1,29,Writer,18949.48,1569.1233333333332,0,3,9,2,11,5.0,1002.97,29.33807693418657,320.0,No,27.25736666112424,109.77107963255789,Low_spent_Medium_value_payments,299.8838870396512,Good
30289,1,40,Manager,57321.36,4666.78,10,10,22,9,40,13.0,2224.09,30.178255314477628,225.0,NM,420.8886784375497,99.61937621232376,High_spent_Large_value_payments,186.16994535012657,Standard
9629,1,21,Doctor,22433.46,4199.465763386277,4,219,11,1,1,7.0,1078.38,36.63160412653128,335.0,No,9.530143983210914,83.32336862946552,Low_spent_Small_value_payments,355.6919873873236,Standard
15888,1,34,Entrepreneur,55938.51,4904.5425,9,6,28,5,21,19.0,2672.09,35.696561891586775,233.0,Yes,47421.0,499.7294461411763,Low_spent_Small_value_payments,102.5516302709372,Poor
37357,1,42,Doctor,18008.65,1601.7208333333335,3,4,8,3,21,10.0,794.29,31.51017713584009,304.0,No,39.19348048432072,175.07788490943818,Low_spent_Small_value_payments,235.9007179395745,Standard
27279,1,2205,Lawyer,162687.32,13421.276666666668,1,5,10,2,11,7.0,1194.38,39.18310806674098,308.0,No,70899.0,1277.65506946786,Low_spent_Medium_value_payments,85.99301104574738,Good
27843,1,28,Manager,16090.31,1079.8591666666666,7,5,23,2,54,20.0,1673.31,24.3211970416292,165.0,Yes,17.39779271292952,114.1874644379584,Low_spent_Small_value_payments,266.40065951577867,Poor
23774,1,37,Writer,47032.8,4199.465763386277,8,3,16,-100,19,8.0,1901.62,28.946969232069502,205.0,Yes,103.3793064225517,110.57777184866984,Low_spent_Large_value_payments,446.6829217287785,Standard
41743,1,27,Architect,9817.065,4199.465763386277,8,10,24,-100,28,19.0,2083.5,34.91998291943254,131.0,Yes,14.989485740061474,25.473911258053747,High_spent_Medium_value_payments,319.0454780018848,Standard
43532,1,30,Engineer,79691.7,6704.974999999999,3,5,10,0,14,5.0,472.29,30.486859431823483,302.0,No,0.0,88.13944150053108,Low_spent_Small_value_payments,822.3580584994687,Poor
41941,1,44,Mechanic,8215.87,637.6558333333334,6,5,25,3,38,19.0,1600.28,39.25058440192412,83.0,NM,10.584317114575198,30.22725066511825,Low_spent_Medium_value_payments,302.95401555363986,Standard
25600,1,21,Lawyer,125734.16,4199.465763386277,3,5,10,7,12,15.0,449.04,40.42622960508937,99.0,NM,401.40817237922585,183.7549223933665,High_spent_Large_value_payments,693.7215718940743,Standard
23228,1,31,Accountant,59519.79,4966.9825,10,10,31,6,26,19.0,2979.78,23.14621748837512,23.0,Yes,174.81884849726933,161.8925021131764,High_spent_Small_value_payments,419.9868993895543,Standard
16690,1,34,Entrepreneur,51323.52,4227.96,9,7,20,3,52,22.0,2461.73,31.57333028056511,209.0,Yes,112.47875698675792,268.4470396564863,High_spent_Small_value_payments,301.87020335675584,Poor
21056,1,38,Musician,14623.83,1302.6525,9,6,18,-100,51,21.0,3120.15,36.93679141749083,157.0,Yes,32.29405360672101,13.921215446856117,High_spent_Medium_value_payments,334.04998094642286,Poor
8202,1,23,Manager,81288.36,6765.03,10,6,17,6,16,17.0,3238.58,33.27495676070829,52.0,Yes,383.4599803750568,525.3106745318307,Low_spent_Small_value_payments,57.73234509311243,Standard
3425,1,14,Engineer,82941.6,6625.8,6,6,20,7,53,22.0,2598.17,30.264092305639764,124.0,NM,347.22822340064084,530.0257838004267,Low_spent_Small_value_payments,75.32599279893249,Poor
43662,1,27,Doctor,9510.225,933.51875,10,8,20,8,42,16.0,3923.24,40.07864372969029,85.0,Yes,57.91544599465245,92.47650738032766,Low_spent_Small_value_payments,232.95992162501992,Poor
11952,1,43,other,26980.83,2363.4025,7,3,6,2,10,14.0,156.14,29.22913553163153,200.0,No,38.55262710883043,124.0821588299153,Low_spent_Large_value_payments,343.7054640612544,Standard
2958,1,39,other,33049.87,2955.1558333333337,5,5,11,0,1,11.0,692.75,27.145860746086683,244.0,No,0.0,272.6286911927928,Low_spent_Large_value_payments,292.8868921405406,Poor
46636,1,34,Doctor,27880.82,2145.401666666666,4,5,20,4,13,11.0,1499.92,22.217346045567503,187.0,Yes,51.06157152731232,151.99730829188675,Low_spent_Small_value_payments,301.48128684746763,Standard
7545,1,30,Teacher,29661.88,2435.8233333333333,4,7,8,0,7,1.0,80.25,32.97688109322363,296.0,NM,0.0,10000.0,Low_spent_Medium_value_payments,320.3743894307416,Poor
33160,1,19,other,63730.08,5606.84,3,5,7,2,3,21.0,1760.01,35.75259737811537,209.0,Yes,54.747015014558535,80.64880829953044,High_spent_Large_value_payments,665.2881766859111,Standard
2931,1,36,Teacher,51433.89,4374.1575,6,8,30,5,57,18.0,4322.54,34.19287962014855,31.0,Yes,137.98287437291208,123.69785604550196,High_spent_Small_value_payments,435.735019581586,Poor
18710,1,35,Engineer,19603.315,1533.6095833333331,0,4,6,-100,14,9.0,1048.56,33.091906903282,256.0,No,10.640032525530623,36.70908010678085,High_spent_Small_value_payments,366.0118457010218,Standard
7651,1,34,Lawyer,16234.66,4199.465763386277,10,5,21,7,25,17.0,2466.78,37.50609464462968,109.0,Yes,77.07021574812622,96.22980082427785,Low_spent_Large_value_payments,205.18881676092929,Poor
14353,1,44,other,82668.78,6930.065,3,6,20,1,21,12.0,540.04,30.40968629258242,289.0,NM,55.6996651254666,270.67965118113324,High_spent_Small_value_payments,626.6271836934003,Standard
9889,1,17,Doctor,36533.3,4199.465763386277,4,5,18,1,6,12.0,499.85,27.121178196277853,227.0,NM,22.015359995412744,297.1380300068293,Low_spent_Small_value_payments,301.59077666442465,Standard
5612,1,30,Manager,21487.835,1602.652916666667,1,2,6,3,15,13.0,425.9,25.319453049762743,299.0,No,41.00638370696507,165.94963024940168,Low_spent_Small_value_payments,243.3092777102999,Good
12158,1,31,Doctor,1496396.0,10635.42,4,7,19,2,10,11.0,859.77,41.43598597560522,374.0,No,167.04391024040052,238.3274606977816,High_spent_Large_value_payments,898.1706290618181,Standard
40603,1,27,Journalist,16833.86,1230.8216666666667,1344,8,20,8,16,24.0,4649.55,24.910347187445605,20.0,Yes,73.4967014592806,132.66251293265648,Low_spent_Small_value_payments,206.9229522747296,Standard
14156,1,51,Engineer,33413.88,2770.49,5,7,10,3,22,9.0,1270.74,37.10038351552685,261.0,Yes,46.39958672663737,162.7872457104195,Low_spent_Medium_value_payments,347.8621675629431,Standard
31306,1,18,Architect,58832.19,4827.6825,8,3,10,3,12,12.0,809.32,33.318230353458624,268.0,NM,16911.0,463.1792122203199,Low_spent_Small_value_payments,188.1700431022461,Standard
23396,1,38,Lawyer,14982.0,1137.5,6,3,17,2,31,19.0,693.77,35.695994504294674,266.0,NM,24.56916090997996,72.22974345232628,Low_spent_Small_value_payments,306.9510956376938,Standard
10823,1,51,Engineer,97694.32,8153.193333333334,5,5,10,4,21,10.0,915.32,31.491853297147447,261.0,Yes,247.8332517930024,121.68042407527176,High_spent_Medium_value_payments,695.8056574650592,Standard
15612,1,43,Musician,20348.57,1486.7141666666666,9,8,16,8,36,22.0,3194.2,34.6502349657017,77.0,Yes,110.50058159984007,114.99423047899334,Low_spent_Small_value_payments,213.17660458783325,Standard
44681,1,19,other,56141.26,4615.4383333333335,8,4,11,1,12,18.0,932.69,34.963052600940216,241.0,Yes,23.54673628887397,10000.0,High_spent_Small_value_payments,533.913976313553,Standard
17261,1,48,Manager,13016.955,805.7462499999998,5,5,14,1,19,8.0,519.51,39.35920110629323,290.0,No,7.327678460882679,71.42951657762615,Low_spent_Small_value_payments,291.8174299614912,Standard
2906,1,32,Architect,54239.94,4199.465763386277,9,7,29,7,62,20.0,4160.79,30.59832081134134,88.0,Yes,275.896875503053,87.31003966623842,High_spent_Large_value_payments,310.9925848307085,Standard
3320,1,38,Musician,44768.73,3911.7275,6,10,29,4,48,17.0,2286.79,28.713547861551326,196.0,Yes,96.1667405694499,73.11449679784495,High_spent_Small_value_payments,481.89151263270514,Poor
19293,1,22,Media_Manager,134499.84,11019.32,1,5,4,3,12,9.0,115.08,39.86292353768746,373.0,No,230.6434322220112,106.63809127721024,High_spent_Large_value_payments,1004.6504765007786,Good
6789,1,29,Engineer,71616.36,5971.03,5,5,16,5,26,14.0,1887.08,27.87156775604516,87.0,Yes,168.7622522642938,215.3529894359181,Low_spent_Small_value_payments,472.98775829978814,Poor
34099,1,22,Architect,40287.78,3280.315,4,3,4756,2,5,6.0,1298.6,40.641939290090704,358.0,No,39.38754026849119,64.49536687634907,High_spent_Medium_value_payments,474.1485928551599,Standard
38892,1,38,Engineer,17212.35,1271.3625,8,9,26,2,61,18.0,2427.44,32.042817778873804,136.0,Yes,15.953524166759104,95.286656358024,Low_spent_Medium_value_payments,295.89606947521685,Poor
43775,1,43,Musician,89122.8,7141.9000000000015,7,3,12,1,32,13.0,331.53,34.227622781049035,309.0,NM,57.75937541310339,77.98479491126305,High_spent_Large_value_payments,818.4458296756337,Standard
4063,1,55,Mechanic,70114.38,5679.865000000002,0,4,12,3,1,0.0,918.89,32.707705486935325,295.0,No,78333.0,632.3290548607423,Low_spent_Small_value_payments,94.18527238823116,Standard
8966,1,53,Teacher,73455.03,6367.2525,8,4,7,2,10,8.0,833.37,28.47001570706,353.0,No,86.49480091004787,223.36852747680192,High_spent_Medium_value_payments,576.8619216131502,Standard
34380,1,51,Musician,43075.97,3481.664166666667,3,5,12,1,4,3499.0,228.63,33.46639869371933,201.0,No,30.306660494686994,467.4495603180651,Low_spent_Small_value_payments,140.41019585391462,Good
45042,1,25,Lawyer,31174.8,2883.9,6,3,14,1,14,9.0,1286.96,27.22383287268929,322.0,Yes,19.65186289096036,83.74257733138856,High_spent_Medium_value_payments,434.9955597776511,Standard
44786,1,31,Media_Manager,15049.89,971.1575,6,4,17,5,12,12.0,1886.54,33.1038363875666,220.0,Yes,46.60328791002119,86.59274930813062,Low_spent_Small_value_payments,253.91971278184815,Poor
38165,1,24,Media_Manager,56985.9,4700.825,9,8,20,7,52,16.0,1850.68,33.129552495944885,73.0,Yes,195.4975121996544,30.842769548818485,High_spent_Large_value_payments,483.7422182515271,Poor
40208,1,47,Entrepreneur,132641.34,11051.445,1379,3,6,1,3,11.0,831.63,44.46215439940335,247.0,No,70.10041864527824,88.50130554697806,High_spent_Large_value_payments,1186.5427758077435,Standard
42041,1,37,Media_Manager,109607.43,9308.9525,7,3,18,4,23,11.0,852.74,39.19543558214699,262.0,Yes,230.1992432518581,266.6123110598228,Low_spent_Large_value_payments,704.0836956883193,Standard
24284,1,23,Accountant,45488.94,3861.745,6,5,18,7,56,10.0,2241.07,27.22463215641696,100.0,NM,68504.0,67.39053095000126,Low_spent_Small_value_payments,392.9870857390094,Poor
39743,1,36,Teacher,15615.3,1185.275,6,7,19,6,41,17.0,2666.06,25.26082659924777,22.0,Yes,45.45311165533867,48.576157956818655,Low_spent_Small_value_payments,314.4982303878427,Poor
